Date,Open,High,Low,Close,Adj Close,Volume
2018-02-26,123.580002,124.599998,123.320000,124.589996,121.689209,6270500
2018-02-27,124.699997,125.300003,123.349998,123.370003,120.497612,7287200
2018-02-28,123.650002,124.980003,122.879997,122.940002,120.077629,6780900
2018-03-01,123.260002,124.000000,119.620003,120.400002,117.596771,8819600
2018-03-02,119.089996,120.980003,117.860001,120.769997,117.958145,7581900
2018-03-05,120.449997,122.309998,119.440002,121.879997,119.042313,5810200
2018-03-06,122.830002,123.239998,120.669998,121.059998,118.241402,7464400
2018-03-07,120.029999,122.239998,119.699997,121.849998,119.013008,7254100
2018-03-08,121.959999,122.820000,121.169998,122.220001,119.374405,6948900
2018-03-09,123.250000,124.790001,122.870003,124.510002,121.611076,6397700
2018-03-12,124.750000,124.980003,123.480003,124.239998,121.347351,8636000
2018-03-13,124.250000,125.000000,122.900002,123.199997,120.331566,9479500
2018-03-14,124.040001,124.040001,121.900002,122.580002,119.725998,7855000
2018-03-15,123.129997,124.419998,122.699997,123.410004,120.536690,5861900
2018-03-16,123.849998,125.050003,123.330002,124.529999,121.630608,9447100
2018-03-19,123.940002,124.309998,122.279999,123.209999,120.341331,17387800
2018-03-20,123.379997,125.169998,123.300003,124.910004,122.001770,7779700
2018-03-21,124.900002,125.440002,123.070000,123.220001,120.351097,7359500
2018-03-22,122.199997,122.680000,119.699997,119.989998,117.196297,10501500
2018-03-23,119.889999,120.330002,116.760002,117.000000,114.275917,10024300
2018-03-26,119.089996,120.739998,117.800003,120.639999,117.831169,8735400
2018-03-27,121.519997,121.599998,116.739998,117.400002,114.666611,9008600
2018-03-28,116.930000,118.070000,116.029999,116.989998,114.266144,9420400
2018-03-29,117.680000,120.589996,117.040001,119.620003,116.834923,12918100
2018-04-02,119.269997,119.830002,116.760002,118.389999,115.633560,9877100
2018-04-03,118.889999,119.989998,117.489998,119.199997,116.424706,7084800
2018-04-04,116.900002,120.120003,116.709999,119.809998,117.020485,8425700
2018-04-05,121.000000,122.010002,120.370003,121.190002,118.368355,6816000
2018-04-06,120.180000,120.559998,117.120003,117.699997,114.959618,8383800
2018-04-09,118.629997,120.669998,118.629997,118.790001,116.024254,7024800
2018-04-10,120.559998,121.160004,119.639999,120.720001,117.909317,8947200
2018-04-11,119.989998,121.660004,119.620003,119.779999,116.991196,5874900
2018-04-12,120.400002,121.980003,120.389999,121.070000,118.251183,5666000
2018-04-13,121.730003,122.470001,120.650002,120.750000,117.938591,9174300
2018-04-16,122.110001,122.870003,121.510002,121.879997,119.042313,6903200
2018-04-17,122.910004,124.260002,122.519997,123.800003,120.917595,5979600
2018-04-18,124.059998,124.870003,123.379997,124.480003,121.581764,5171000
2018-04-19,124.309998,124.720001,123.150002,123.959999,121.073875,7294100
2018-04-20,124.059998,124.820000,123.309998,124.199997,121.308273,7479400
2018-04-23,124.300003,124.970001,123.900002,124.459999,121.562225,8004300
2018-04-24,124.870003,125.040001,120.550003,121.269997,118.446503,9434400
2018-04-25,121.139999,121.349998,119.370003,121.209999,118.387894,8001200
2018-04-26,125.139999,127.589996,123.779999,127.080002,124.121216,14345800
2018-04-27,126.440002,127.059998,125.389999,126.010002,123.076141,6842700
2018-04-30,126.739998,127.900002,126.660004,126.879997,123.925896,8449200
2018-05-01,126.860001,127.570000,125.510002,127.510002,124.541229,6407300
2018-05-02,127.879997,128.100006,126.000000,126.379997,123.437523,8515300
2018-05-03,125.809998,127.459999,125.320000,127.180000,124.218910,6778600
2018-05-04,126.330002,128.360001,126.070000,128.160004,125.176102,5798400
2018-05-07,128.399994,129.520004,128.250000,129.259995,126.250465,5737300
2018-05-08,129.139999,129.970001,128.309998,129.899994,126.875572,5044700
2018-05-09,130.009995,131.000000,129.589996,130.839996,127.793663,6119400
2018-05-10,131.289993,131.750000,130.720001,131.000000,127.949951,6585800
2018-05-11,131.000000,132.089996,130.229996,131.820007,128.750870,5437100
2018-05-14,132.429993,132.500000,130.669998,131.210007,128.155106,5017000
2018-05-15,130.559998,131.399994,129.899994,131.100006,128.047638,5532300
2018-05-16,131.089996,131.399994,130.539993,130.889999,127.842537,5124200
2018-05-17,130.580002,130.800003,129.610001,129.929993,127.108826,4911700
2018-05-18,129.619995,130.339996,129.070007,129.929993,127.108826,6082700
2018-05-21,130.949997,131.509995,129.990005,130.660004,127.822960,5591800
2018-05-22,131.000000,131.779999,130.500000,130.710007,127.871864,6645500
2018-05-23,130.059998,131.910004,129.800003,131.880005,129.016479,6569100
2018-05-24,131.820007,132.210007,130.500000,131.889999,129.026260,6035200
2018-05-25,131.880005,132.100006,130.929993,131.279999,128.429489,7509600
2018-05-29,130.389999,131.050003,129.059998,129.690002,126.874008,10401900
2018-05-30,130.199997,131.100006,129.869995,130.639999,127.803352,10631300
2018-05-31,130.649994,131.580002,129.979996,130.720001,127.881645,11086000
2018-06-01,131.839996,132.509995,130.360001,130.850006,128.008820,8323400
2018-06-04,131.940002,133.570007,131.429993,133.070007,130.180634,7178000
2018-06-05,133.380005,133.619995,132.699997,133.559998,130.660004,6198200
2018-06-06,134.000000,136.309998,133.610001,136.279999,133.320953,8065800
2018-06-07,136.360001,136.580002,133.050003,133.839996,130.933914,8309200
2018-06-08,133.440002,134.919998,133.229996,134.740005,131.814362,5261000
2018-06-11,134.899994,135.190002,133.809998,133.910004,131.002365,7988700
2018-06-12,134.039993,135.130005,133.539993,134.860001,131.931747,5743300
2018-06-13,135.179993,135.770004,134.309998,134.399994,131.481750,4881600
2018-06-14,134.960007,135.699997,134.750000,135.000000,132.068710,6464100
2018-06-15,135.100006,135.729996,134.000000,135.100006,132.166580,10044500
2018-06-18,134.369995,136.309998,134.119995,136.199997,133.242661,8713300
2018-06-19,134.559998,135.240005,133.570007,135.110001,132.176361,6557600
2018-06-20,135.520004,136.690002,135.500000,135.500000,132.557877,7192000
2018-06-21,135.270004,136.119995,134.259995,134.529999,131.608932,8689800
2018-06-22,135.600006,135.850006,134.259995,135.330002,132.391586,6031900
2018-06-25,134.910004,134.910004,129.529999,130.929993,128.087082,10086200
2018-06-26,132.110001,133.789993,131.610001,132.550003,129.671936,7733900
2018-06-27,133.009995,133.660004,131.009995,131.020004,128.175140,7282100
2018-06-28,131.000000,133.119995,130.649994,132.740005,129.857803,6576500
2018-06-29,133.279999,134.190002,132.449997,132.449997,129.574097,7259000
2018-07-02,131.960007,133.050003,131.149994,132.500000,129.622986,7554400
2018-07-03,133.009995,133.410004,131.419998,131.449997,128.595825,3621600
2018-07-05,132.130005,133.330002,131.830002,133.289993,130.395828,4729300
2018-07-06,133.580002,134.279999,132.500000,134.089996,131.178467,4839800
2018-07-09,134.940002,135.970001,134.789993,135.520004,132.577438,8960700
2018-07-10,135.570007,137.330002,135.339996,136.690002,133.722000,6561900
2018-07-11,136.630005,138.809998,136.600006,138.149994,135.150330,10648700
2018-07-12,139.009995,139.949997,138.660004,139.899994,136.862335,11816100
2018-07-13,139.789993,140.029999,137.539993,139.419998,136.392746,7865700
2018-07-16,139.419998,139.550003,138.160004,138.460007,135.453613,4969900
2018-07-17,138.179993,139.910004,137.419998,139.639999,136.607956,5412600
2018-07-18,139.910004,141.169998,139.369995,140.899994,137.840622,7008600
2018-07-19,140.949997,140.990005,139.929993,140.130005,137.087341,7937000
2018-07-20,140.000000,141.470001,139.919998,140.990005,137.928650,7153600
2018-07-23,140.660004,140.970001,139.639999,140.029999,136.989502,7723600
2018-07-24,140.990005,141.470001,139.509995,140.029999,136.989502,8336700
2018-07-25,140.339996,142.770004,139.899994,142.639999,139.542816,8376000
2018-07-26,141.610001,142.789993,139.529999,142.500000,139.405869,10520800
2018-07-27,143.080002,143.139999,139.210007,140.710007,137.654739,7014900
2018-07-30,140.130005,140.419998,135.309998,136.479996,133.516586,12812400
2018-07-31,137.130005,138.020004,135.630005,136.740005,133.770966,7683300
2018-08-01,137.740005,138.740005,137.410004,138.250000,135.248169,7087700
2018-08-02,137.449997,139.190002,137.000000,138.919998,135.903595,12300000
2018-08-03,139.289993,139.860001,137.940002,139.820007,136.784058,4617500
2018-08-06,139.649994,140.259995,139.050003,139.710007,136.676437,5143000
2018-08-07,139.979996,140.690002,139.869995,140.279999,137.234055,10034500
2018-08-08,139.979996,140.990005,139.830002,140.679993,137.625412,5389500
2018-08-09,140.729996,141.240005,139.899994,140.009995,136.969925,5679300
2018-08-10,139.880005,140.740005,139.250000,139.729996,136.695999,6523500
2018-08-13,140.529999,141.240005,139.830002,140.210007,137.165604,4817500
2018-08-14,140.300003,140.990005,139.880005,140.759995,137.703659,5888700
2018-08-15,140.350006,140.690002,138.839996,139.919998,136.881912,5288400
2018-08-16,141.070007,141.490005,140.419998,140.649994,137.802872,5931700
2018-08-17,140.779999,141.710007,140.570007,141.330002,138.469070,7699600
2018-08-20,141.539993,141.600006,140.699997,140.940002,138.086990,4662200
2018-08-21,141.000000,141.460007,139.800003,140.039993,137.205200,6854300
2018-08-22,139.850006,141.529999,139.850006,141.139999,138.282913,4191700
2018-08-23,141.009995,142.449997,140.770004,142.100006,139.223495,4426800
2018-08-24,142.320007,144.380005,142.320007,144.199997,141.281021,5714000
2018-08-27,144.990005,145.600006,144.710007,145.399994,142.456680,7194900
2018-08-28,145.630005,146.169998,144.869995,145.199997,142.260742,4925700
2018-08-29,145.460007,147.300003,145.419998,147.029999,144.053726,5192900
2018-08-30,146.820007,147.710007,146.360001,146.740005,143.769577,7804600
2018-08-31,146.740005,147.639999,146.500000,146.889999,143.916534,5786600
2018-09-04,146.929993,147.860001,146.669998,147.800003,144.808136,7638100
2018-09-05,147.000000,147.820007,142.550003,142.669998,139.781967,11363400
2018-09-06,143.289993,144.699997,142.539993,144.500000,141.574921,9589200
2018-09-07,143.990005,144.440002,142.750000,143.199997,140.301224,13626200
2018-09-10,144.130005,144.440002,143.210007,144.080002,141.163422,5362700
2018-09-11,143.460007,145.520004,143.250000,145.490005,142.544922,9895900
2018-09-12,145.850006,146.800003,145.070007,146.570007,143.603012,6964100
2018-09-13,147.149994,148.070007,147.089996,147.630005,144.641571,5803400
2018-09-14,147.910004,148.369995,147.350006,147.839996,144.847290,4928300
2018-09-17,147.830002,147.899994,145.830002,146.179993,143.220901,7708600
2018-09-18,146.199997,148.089996,145.949997,147.630005,144.641571,5692100
2018-09-19,148.279999,148.820007,147.250000,147.419998,144.435791,7432300
2018-09-20,147.990005,149.490005,147.199997,149.240005,146.218933,7172700
2018-09-21,149.949997,150.259995,149.350006,150.050003,147.012589,15628100
2018-09-24,149.160004,149.649994,147.270004,149.110001,146.091614,6706700
2018-09-25,149.710007,149.960007,149.100006,149.580002,146.552094,4230700
2018-09-26,150.000000,150.419998,149.039993,149.270004,146.248367,5852400
2018-09-27,149.899994,150.639999,149.559998,150.020004,146.983200,5868500
2018-09-28,149.809998,150.369995,149.550003,150.089996,147.051743,6035900
2018-10-01,150.889999,151.559998,150.610001,150.789993,147.737595,9802100
2018-10-02,150.839996,150.839996,149.169998,149.669998,146.640274,8047500
2018-10-03,150.710007,150.710007,149.190002,149.369995,146.346359,7521100
2018-10-04,149.179993,149.279999,146.100006,146.759995,143.789169,9208900
2018-10-05,146.639999,147.410004,144.399994,145.360001,142.417526,7085700
2018-10-08,145.009995,145.009995,140.179993,141.889999,139.017761,11637300
2018-10-09,141.460007,143.289993,141.119995,142.309998,139.429260,10798000
2018-10-10,142.570007,142.690002,135.210007,135.520004,132.776718,15450100
2018-10-11,134.089996,137.240005,132.259995,133.729996,131.022934,15657200
2018-10-12,138.479996,140.979996,137.429993,140.059998,137.224808,12993300
2018-10-15,139.899994,140.059998,137.220001,137.229996,134.452072,7953000
2018-10-16,138.710007,142.139999,138.679993,141.740005,138.870789,11059500
2018-10-17,142.339996,142.860001,140.729996,142.449997,139.566422,9170600
2018-10-18,142.460007,142.460007,137.949997,139.289993,136.470383,10222600
2018-10-19,139.899994,142.190002,139.380005,140.080002,137.244400,8696900
2018-10-22,140.970001,141.539993,139.509995,140.639999,137.793076,6099500
2018-10-23,136.889999,140.039993,135.589996,139.119995,136.303833,10736100
2018-10-24,139.699997,140.179993,134.000000,134.259995,131.542206,13849600
2018-10-25,135.449997,140.899994,132.500000,140.520004,137.675507,14985900
2018-10-26,137.979996,139.869995,136.059998,137.740005,134.951767,12034900
2018-10-29,139.610001,141.509995,132.270004,134.330002,131.610779,12768200
2018-10-30,133.080002,134.860001,129.789993,132.759995,130.072586,15107600
2018-10-31,134.990005,139.119995,134.990005,137.850006,135.059555,13205300
2018-11-01,139.000000,140.869995,137.490005,140.830002,137.979202,16024000
2018-11-02,141.110001,141.449997,137.850006,139.779999,136.950455,17063100
2018-11-05,139.800003,140.210007,138.070007,139.800003,136.970093,6280000
2018-11-06,139.800003,140.910004,139.720001,140.789993,137.940018,4732700
2018-11-07,142.339996,144.899994,142.320007,144.779999,141.849274,20502100
2018-11-08,144.600006,145.460007,143.649994,145.229996,142.290115,5927400
2018-11-09,144.199997,144.570007,142.360001,143.929993,141.016464,8339800
2018-11-12,143.419998,143.639999,139.169998,139.720001,136.891678,11335100
2018-11-13,140.350006,141.899994,139.009995,139.720001,136.891678,6287000
2018-11-14,142.020004,142.600006,138.410004,139.490005,136.666336,6613900
2018-11-15,138.850006,141.910004,137.929993,141.839996,139.218307,8565000
2018-11-16,140.419998,141.839996,139.919998,140.179993,137.588943,8628000
2018-11-19,140.470001,140.570007,134.250000,134.759995,132.269119,16253000
2018-11-20,130.309998,134.529999,129.539993,133.369995,130.904831,12720200
2018-11-21,134.360001,135.779999,133.630005,134.419998,131.935425,7416300
2018-11-23,132.589996,134.250000,132.490005,132.869995,130.414078,3676000
2018-11-26,134.600006,136.520004,134.250000,135.940002,133.427338,9144600
2018-11-27,135.279999,136.309998,134.119995,135.910004,133.397903,7877900
2018-11-28,137.070007,141.539993,136.869995,141.380005,138.766769,11265100
2018-11-29,140.690002,140.699997,138.710007,139.100006,136.528961,8751500
2018-11-30,139.009995,142.259995,138.630005,141.710007,139.090698,11362800
2018-12-03,145.000000,145.720001,143.850006,145.000000,142.319870,11285600
2018-12-04,143.130005,144.350006,138.500000,138.639999,136.077423,13988900
2018-12-06,135.039993,141.110001,133.479996,141.050003,138.442902,16391900
2018-12-07,140.820007,142.130005,135.990005,137.110001,134.575699,14007700
2018-12-10,136.250000,138.270004,134.860001,137.880005,135.331497,15744300
2018-12-11,139.940002,140.050003,135.919998,136.809998,134.281296,12466300
2018-12-12,139.300003,140.880005,137.750000,137.800003,135.252975,10387200
2018-12-13,138.300003,139.130005,136.149994,137.539993,134.997757,8780900
2018-12-14,135.690002,136.720001,134.550003,135.089996,132.593048,9351200
2018-12-17,134.210007,134.429993,130.690002,131.399994,128.971268,11796200
2018-12-18,132.289993,134.169998,131.800003,132.660004,130.207977,12761900
2018-12-19,132.929993,135.869995,129.520004,131.259995,128.833862,13819000
2018-12-20,130.160004,132.009995,127.150002,128.759995,126.380066,18091700
2018-12-21,127.180000,130.330002,122.949997,124.260002,121.963242,25448600
2018-12-24,122.080002,125.209999,121.599998,121.730003,119.480003,8617700
2018-12-26,123.019997,130.240005,123.000000,130.229996,127.822868,13499500
2018-12-27,127.989998,132.009995,126.519997,132.009995,129.569946,10883000
